id,review_text,stars,sentiment_label,sentiment
en_0268436,"Does Not Work - No Returns

I have a 10 lb dog and purchased to use for anxiety while crated. Followed directions exactly and made multiple attempts to give it a chance. It has no impact whatsoever. Because the contents are flammable, Amazon will not allow returns. This was a waste of money.",1,0,negative
en_0285019,"No QC

Smaller than expected but I guess I should've read the description more thoroughly. I just assumed since it said resume portfolio that it would fit standard legal documents. It'll do for now I guess. What bothers me most is that it came with white stains. Like a waxy residue. Great QC, could've at least caught that and took care of it before shipping but that would require ""maximum effort"" I guess. Then when the package was delivered the notification says it was ""left with resident"" which was a complete lie. It was left in front of my gate in the open instead of behind my gate which the driver could've easily done but again that would require ""maximum effort"".",2,0,negative
en_0718887,"Students love them.

I bought these for a STEM tub for my class. They are used daily during morning work and the kids LOVE them. So far they’ve held up very well. I’ll be buying more soon.",5,2,positive
en_0418176,"Three Stars

WAS NOT IMPRESSED WITH THIS WESTERN.",3,1,neutral
en_0249055,"its a good sun-glass but the side bars are metal and presses ...

its a good sun-glass but the side bars are metal and presses too hard near my ear. Size is smaller then expected. except that good for trying but not recommended.",3,1,neutral
en_0628666,"Three Stars

One of the bands broke today. Have used it maybe 10-12 times",3,1,neutral
en_0949904,"Unsafe design

Simply does not work Comes of without reason or warning Dangerous for those who actually need it falls off unexpectedly",1,0,negative
en_0791949,"younger movie

usually like to see Hardy movies, nothing wrong with Hardy it is a young person movie",2,0,negative
en_0707253,"Numb for too long

You will feel numbness until the end of next day.",2,0,negative
en_0985463,"It's ok

Not very sudsy. Weird consistency",3,1,neutral
en_0055375,"Works but its finicky

Its a bit louder than I would like and it takes a little bit to break in. From there it works as advertised but it is really sensitive to pretty much anything. I feel like I am constantly adjusting it and there really should not be a need for that. The cup is also a bit annoying to take off and on if you are relying on the suction cups for mounting.",3,1,neutral
en_0672758,"The locking bars work fine and the box is lightweight

This box is large enough for both my cats. The locking bars work fine and the box is lightweight. I’m not worried about the handle because I don’t carry the box.",5,2,positive
en_0764457,"Not worth it

Worked fine for 6 months and then just suddenly stopped working for no reason",1,0,negative
en_0344083,"The 10' length

Most cables are 6' in length and these being 10' are great for charging while lounging.",5,2,positive
en_0855995,"Nice flavor but where’s the spice and heat

I have purchased the beef sticks and bars from amazon and directly from mission meats and love them. But was disappointed that this bacon was not spicy at all. Was looking for more heat. Was little pricey for what u get too.",2,0,negative
en_0911423,"Look attractive but do not function as described!

I purchased these water bottles in 25oz green for travelling internationally. Even after my trip, I still use these bottles daily and have been doing so for about 6 months. Although, there is a lot I like about these bottles, there are some things I am disappointed by. Positives -attractive design and color - look expensive even though they are great value -secure cap -great size, can fit an ice cube easily through top opening Negatives - they do not keep liquids hot or cold for as long as claimed in the description (5-6 hours max) - not very durable, one bottle dropped on to a tile floor from 5 feet and dented - they tend to fall out of the side mesh water bottle pocket of my backpack (this could be due to the size of the 25 oz bottles)",3,1,neutral
en_0017082,"Unused.

Gift, she never used it.",3,1,neutral
en_0293022,"Wrong seeds

It’s a good kit with many tools and seeds. However, the seeds and the name it labels are totally different. I try to grow mints and it turns out to be a plant that I can’t recognized. If you are just trying to grow for fun, than it’s a good kit for you. But if you are a person try to grow it and use it, than don’t buy it.",2,0,negative
en_0244043,"Two Stars

Nothing special about these bottles, could have saved money elsewhere, but there are ok. Just a little pricey.",2,0,negative
en_0989149,"Three Stars

Have had over a year. Wears well, but colors fade quickly though.",3,1,neutral
en_0945395,"Bad taste that is impossible to mask, gritty texture.

It tastes pretty bad and is gritty, does not fully dissolve. Whey protein is far superior taste wise and easily dissolves. Will not buy again.",2,0,negative
en_0383660,"Advertising was wrong

I'm dissatisfied with this product it no say an tin this product was in a plastic container the main reason I bought it was because it was suppose to be in a tin box not happy at all",2,0,negative
en_0127298,"Three Stars

Did not look great on me. With my size (14) need a more structured dress.",3,1,neutral
en_0985799,"Great Series

Great TV series. I really enjoyed watching it all again. I definitely recommend it.",4,2,positive
en_0013903,"Beautiful but breaks in the wind

This product is beautiful in the wind. But after one month, one of the spinner blades came off. I reapplied it; one month later, it came off again and the wind took it away. Now it's off-balance and doesn't spin correctly. Too bad the return time has passed. I would highly recommend it except that it didn't last long.",2,0,negative
